92 - 78 = 14
82 + 96 = 178
46 - 34 = 12
79 - 63 = 16
20 + 24 = 44
11 + 15 = 26
26 + 19 = 45
90 + 51 = 141
51 + 13 = 64
90 + 41 = 131
18 + 91 = 109
76 + 59 = 135
85 - 53 = 32
91 + 92 = 183
61 + 90 = 151
16 + 68 = 84
77 - 68 = 9
55 + 65 = 120
11 + 50 = 61
66 + 0 = 66
51 - 9 = 42
73 + 97 = 170
84 + 54 = 138
49 + 84 = 133
10 + 48 = 58
4 + 33 = 37
39 + 52 = 91
72 - 57 = 15
64 + 62 = 126
93 + 1 = 94
23 + 85 = 108
44 + 49 = 93
65 + 25 = 90
1 + 83 = 84
0 + 73 = 73
52 + 85 = 137
57 - 48 = 9
55 + 84 = 139
20 + 60 = 80
69 - 20 = 49
35 + 16 = 51
89 + 91 = 180
24 - 23 = 1
24 + 54 = 78
6 + 87 = 93
6 + 51 = 57
24 + 26 = 50
48 + 58 = 106
10 + 82 = 92
75 + 46 = 121
25 - 11 = 14
48 + 46 = 94
67 + 9 = 76
32 + 65 = 97
74 - 49 = 25
86 - 80 = 6
81 - 72 = 9
66 + 62 = 128
89 + 99 = 188
41 - 34 = 7
45 + 17 = 62
21 - 10 = 11
68 - 18 = 50
54 + 22 = 76
64 - 46 = 18
3 + 52 = 55
86 - 67 = 19
64 - 35 = 29
26 + 48 = 74
92 + 96 = 188
8 + 87 = 95
26 - 6 = 20
98 + 18 = 116
63 + 90 = 153
89 - 51 = 38
63 - 51 = 12
78 - 64 = 14
18 + 24 = 42
29 + 61 = 90
43 + 77 = 120
17 - 4 = 13
88 - 42 = 46
47 + 65 = 112
89 + 18 = 107
82 + 97 = 179
29 + 66 = 95
57 + 82 = 139
96 + 19 = 115
97 - 1 = 96
5 + 47 = 52
82 + 75 = 157
81 + 59 = 140
26 + 61 = 87
95 + 71 = 166
49 - 7 = 42
49 + 40 = 89
58 - 18 = 40
67 + 35 = 102
96 - 36 = 60
66 - 12 = 54
91 + 56 = 147
38 + 59 = 97
40 + 64 = 104
10 + 99 = 109
18 - 15 = 3
31 + 54 = 85
37 + 50 = 87
46 + 80 = 126
74 + 89 = 163
91 + 19 = 110
90 + 36 = 126
52 + 18 = 70
73 - 58 = 15
16 + 96 = 112
55 + 91 = 146
16 + 30 = 46
11 + 49 = 60
14 + 32 = 46
17 + 51 = 68
96 + 40 = 136
56 - 39 = 17
2 + 23 = 25
39 - 0 = 39
76 + 57 = 133
80 + 27 = 107
66 + 67 = 133
69 + 81 = 150
24 + 42 = 66
35 - 23 = 12
16 + 9 = 25
53 + 17 = 70
21 + 43 = 64
64 + 66 = 130
76 + 22 = 98
69 + 81 = 150
17 + 72 = 89
4 + 86 = 90
85 - 48 = 37
95 - 87 = 8
75 - 66 = 9
64 + 64 = 128
42 + 89 = 131
91 + 8 = 99
48 + 17 = 65
6 + 99 = 105
2 + 14 = 16
1 + 68 = 69
28 - 18 = 10
23 - 12 = 11
95 + 33 = 128
73 - 15 = 58
22 - 9 = 13
13 + 91 = 104
22 + 88 = 110
93 + 1 = 94
16 + 10 = 26
64 + 19 = 83
95 - 23 = 72
100 + 49 = 149
71 + 88 = 159
9 + 4 = 13
94 + 81 = 175
51 - 44 = 7
56 + 52 = 108
14 - 8 = 6
23 + 47 = 70
18 + 4 = 22
10 + 91 = 101
67 - 54 = 13
48 - 30 = 18
59 + 55 = 114
13 + 70 = 83
81 + 73 = 154
62 + 65 = 127
50 - 38 = 12
84 - 2 = 82
14 + 14 = 28
2 + 92 = 94
81 - 73 = 8
66 + 24 = 90
72 + 75 = 147
79 - 78 = 1
78 - 64 = 14
95 - 18 = 77
96 + 22 = 118
22 + 33 = 55
17 + 9 = 26
52 - 3 = 49
57 + 100 = 157
34 + 49 = 83
68 + 36 = 104
26 + 76 = 102
56 + 62 = 118
11 + 55 = 66
50 - 48 = 2
4 + 8 = 12
27 + 42 = 69
47 + 30 = 77
39 - 28 = 11
64 - 29 = 35
23 + 42 = 65
95 - 18 = 77
44 - 35 = 9
39 + 82 = 121
38 + 90 = 128
90 - 3 = 87
99 - 19 = 80
78 - 77 = 1
38 + 92 = 130
85 - 76 = 9
27 + 92 = 119
71 - 23 = 48
85 + 49 = 134
48 + 89 = 137
89 - 52 = 37
92 - 0 = 92
17 - 3 = 14
73 - 25 = 48
82 + 87 = 169
49 + 69 = 118
77 + 70 = 147
22 + 50 = 72
100 + 43 = 143
22 - 11 = 11
98 - 31 = 67
83 + 91 = 174
89 + 26 = 115
71 - 24 = 47
65 - 3 = 62
99 - 67 = 32
1 + 82 = 83
40 - 11 = 29
97 - 13 = 84
85 + 34 = 119
64 + 19 = 83
74 + 23 = 97
23 + 32 = 55
44 + 17 = 61
30 - 21 = 9
11 + 83 = 94
91 + 18 = 109
49 + 56 = 105
89 + 15 = 104
87 - 61 = 26
80 - 6 = 74
15 + 71 = 86
18 + 65 = 83
55 + 31 = 86
54 - 48 = 6
100 - 58 = 42
26 + 84 = 110
97 + 52 = 149
6 + 63 = 69
80 + 31 = 111
7 + 96 = 103
33 + 41 = 74
91 + 97 = 188
78 + 54 = 132
44 - 36 = 8
34 + 71 = 105
84 + 42 = 126
36 + 83 = 119
99 - 9 = 90
98 - 85 = 13
58 - 33 = 25
90 + 54 = 144
93 - 87 = 6
72 - 30 = 42
80 + 22 = 102
83 - 30 = 53
12 + 71 = 83
45 - 10 = 35
46 + 72 = 118
85 - 15 = 70
29 + 53 = 82
82 - 60 = 22
85 - 21 = 64
58 + 85 = 143
51 + 66 = 117
5 + 44 = 49
67 + 14 = 81
68 + 98 = 166
90 - 18 = 72
42 + 67 = 109
31 + 26 = 57
98 + 41 = 139
67 + 47 = 114
96 - 27 = 69
31 + 74 = 105
24 + 36 = 60
73 + 12 = 85
39 + 10 = 49
92 - 28 = 64
38 + 36 = 74
95 - 52 = 43
46 + 1 = 47
43 + 59 = 102
35 + 69 = 104
58 - 29 = 29
34 - 10 = 24
16 + 42 = 58
