8 x 1 = 8
4 x 10 = 40
1 x 7 = 7
4 x 4 = 16
5 x 9 = 45
4 x 7 = 28
45 / 5 = 9
9 x 2 = 18
9 x 9 = 81
1 x 9 = 9
7 / 1 = 7
9 x 1 = 9
7 / 1 = 7
3 / 1 = 3
20 / 4 = 5
7 x 6 = 42
20 / 5 = 4
6 x 10 = 60
18 / 2 = 9
15 / 3 = 5
2 x 7 = 14
6 / 1 = 6
8 x 6 = 48
81 / 9 = 9
1 x 1 = 1
8 x 2 = 16
12 / 4 = 3
2 x 5 = 10
15 / 5 = 3
1 / 1 = 1
1 x 3 = 3
1 x 5 = 5
7 x 5 = 35
21 / 3 = 7
1 x 1 = 1
4 x 10 = 40
1 / 1 = 1
2 x 4 = 8
56 / 8 = 7
5 / 5 = 1
6 x 6 = 36
3 x 5 = 15
42 / 7 = 6
9 x 6 = 54
6 x 1 = 6
54 / 9 = 6
2 x 1 = 2
42 / 7 = 6
24 / 3 = 8
8 x 1 = 8
21 / 3 = 7
7 x 9 = 63
36 / 6 = 6
36 / 9 = 4
70 / 10 = 7
1 x 5 = 5
2 x 8 = 16
1 x 8 = 8
8 x 8 = 64
5 / 1 = 5
9 x 7 = 63
30 / 5 = 6
8 x 3 = 24
4 x 6 = 24
18 / 6 = 3
2 x 5 = 10
24 / 3 = 8
6 x 9 = 54
7 x 3 = 21
18 / 3 = 6
5 x 7 = 35
3 x 5 = 15
6 x 4 = 24
8 x 3 = 24
6 x 7 = 42
63 / 7 = 9
54 / 6 = 9
2 x 3 = 6
3 x 4 = 12
2 x 9 = 18
36 / 6 = 6
40 / 8 = 5
24 / 4 = 6
30 / 5 = 6
8 / 4 = 2
6 / 1 = 6
18 / 3 = 6
25 / 5 = 5
80 / 10 = 8
5 x 9 = 45
72 / 8 = 9
21 / 3 = 7
24 / 4 = 6
16 / 8 = 2
2 x 3 = 6
5 x 5 = 25
3 x 4 = 12
9 / 9 = 1
1 x 3 = 3
16 / 2 = 8
30 / 6 = 5
32 / 8 = 4
7 x 5 = 35
2 x 4 = 8
5 x 3 = 15
7 x 4 = 28
35 / 7 = 5
