%-8 = -40~-80~64
-14 / -7 = 2
-2 - -3 = 1
-4 - 6 = -10
-2 - -4 = 2
-30 / 6 = -5
1 + -6 = -5
9 + -4 = 5
-33 / (-9 - 2) = 3
-3 + 0 = -3
%-5 = -40
4 + -7 = -3
-8 - 1 = -9
-3 x (-1 - 7) = 24
-6 + -7 = -13
-1 x (10 - 0) = -10
%9 = 72
%3 = 12
-9 x -10 = 90
%7 = -42
-5 - -9 = 4
5 + 4 = 9
(-7 + 4) x (-10 + -9) = 57
(-8 - -3) x -9 = 45
8 x 5 = 40
-70 / 10 = -7
3 x 5 = 15
9 - 5 = 4
4 x (-8 + 6) = -8
7 x -3 = -21
10 / (-1 - -6) = 2
6 x (3 + 9) = 72
%6 = -6
56 / 7 = 8
6 - 5 = 1
%-5 = 45~-25
2 + 1 = 3
7 + 5 = 12
32 / 4 = 8
%7 = 63~-21
-1 + 5 = 4
-3 - 4 = -7
6 - 4 = 2
8 x 9 = 72
3 x (4 + 2) = 18
9 + 1 = 10
0 - 4 = -4
-4 x 6 = -24
%-2 = 10
10 + 3 = 13
-1 - 8 = -9
-8 - 9 = -17
-2 x 4 = -8
6 + -6 = 0
48 / -8 = -6
-12 / 3 = -4
3 - 4 = -1
%2 = -14~10
21 / 3 = 7
%-2 = 18~12
%4 = -32
-14 / 2 = -7
-1 - 9 = -10
%-5 = -40
-1 x -4 = 4
-2 + -2 = -4
3 + -8 = -5
-10 x (-2 + -5) = 70
6 + 3 = 9
%4 = 4~16
6 + 9 = 15
-27 / -9 = 3
-56 / -7 = 8
-5 + 2 = -3
6 - 4 = 2
-6 / 3 = -2
-5 - -1 = -4
%-9 = 27~36
-9 + 4 = -5
-5 + 1 = -4
0 / 9 = 0
5 + 8 = 13
(0 + 1) x -3 = -3
50 / -10 = -5
%-5 = -20~-10
-5 x (-10 + 9) = 5
30 / 6 = 5
-32 / 4 = -8
%-6 = -36
%9 = 18~81
4 + 6 = 10
(5 + -1) x (-10 + 0) = -40
-9 + 9 = 0
-4 + -7 = -11
-4 - 6 = -10
%-3 = -24~9~15
-54 / -6 = 9
-6 / (-2 + 8) = -1
-3 - -3 = 0
-2 x -6 = 12
-2 - -9 = 7
-8 - 3 = -11
%-9 = -63~-54~-54
-7 - -7 = 0
28 / (8 - 4) = 7
-4 x (-1 - 4) = 20
-2 + 9 = 7
%-9 = -63~-45
0 + -7 = -7
%-5 = -10
%-10 = -80~70
-4 - 9 = -13
-2 x -5 = 10
-21 / (10 - 7) = -7
-2 + 1 = -1
-1 - 8 = -9
-6 x (-7 - 9) = 96
(-2 + -8) x 7 = -70
50 / -5 = -10
81 / 9 = 9
-7 x -8 = 56
70 / -10 = -7
-54 / (10 + -1) = -6
-7 - 0 = -7
%-5 = -30
0 - 7 = -7
8 - 10 = -2
%-9 = 0~63
6 + -3 = 3
-3 + 3 = 0
-10 x 9 = -90
-7 + 6 = -1
6 - -3 = 9
5 / -5 = -1
5 - 6 = -1
%3 = 3
28 / (-9 + 5) = -7
5 - 0 = 5
-5 x -6 = 30
(8 - 4) x (-5 + 3) = -8
-32 / 4 = -8
-1 - 3 = -4
%-6 = 12
35 / 7 = 5
2 / 2 = 1
-6 + 10 = 4
-7 - 3 = -10
4 + -10 = -6
-9 / 1 = -9
9 - 1 = 8
-2 + -4 = -6
-6 + -7 = -13
4 / 1 = 4
-2 - -8 = 6
-1 + -2 = -3
%10 = 30~-50~60
%4 = -8~-4~-28
-80 / (-7 + -3) = 8
1 + -1 = 0
-9 x 7 = -63
6 x -7 = -42
-54 / (-3 + -6) = 6
(2 + -5) x (-1 + 2) = -3
8 x 3 = 24
-1 x (10 + -1) = -9
6 / -3 = -2
0 - -4 = 4
6 / -1 = -6
16 / 4 = 4
(-4 + 4) x 7 = 0
0 / -2 = 0
8 - 4 = 4
%-8 = 16~-48
-5 - 5 = -10
-2 x 8 = -16
35 / -5 = -7
-2 - 3 = -5
4 + -5 = -1
4 + 7 = 11
27 / -9 = -3
0 / -2 = 0
-5 x 1 = -5
-6 + 5 = -1
-6 - -7 = 1
-42 / -7 = 6
%9 = -27
6 - 1 = 5
5 / 5 = 1
(-9 - -6) x 9 = -27
10 - 4 = 6
-5 + 9 = 4
%-10 = -50~-60~-90
%-3 = -3
8 x 9 = 72
