41 + 94 = 135
74 + 25 = 99
30 + 83 = 113
25 + 68 = 93
48 + 59 = 107
48 + 17 = 65
66 + 46 = 112
85 + 11 = 96
2 + 19 = 21
8 + 36 = 44
2 + 0 = 2
22 + 84 = 106
7 + 79 = 86
29 + 4 = 33
12 + 92 = 104
99 + 88 = 187
16 + 57 = 73
12 + 16 = 28
20 + 12 = 32
16 + 40 = 56
62 + 45 = 107
80 + 34 = 114
43 + 70 = 113
19 + 20 = 39
30 + 11 = 41
83 + 63 = 146
24 + 30 = 54
1 + 83 = 84
89 + 28 = 117
19 + 9 = 28
60 + 61 = 121
9 + 28 = 37
2 + 6 = 8
73 + 89 = 162
14 + 40 = 54
59 + 53 = 112
63 + 97 = 160
13 + 38 = 51
9 + 76 = 85
70 + 17 = 87
10 + 42 = 52
44 + 73 = 117
58 + 8 = 66
50 + 7 = 57
66 + 3 = 69
47 + 64 = 111
37 + 98 = 135
18 + 31 = 49
73 + 1 = 74
65 + 15 = 80
38 + 22 = 60
80 + 3 = 83
85 + 95 = 180
74 + 47 = 121
82 + 85 = 167
38 + 70 = 108
38 + 36 = 74
48 + 44 = 92
70 + 24 = 94
26 + 6 = 32
27 + 63 = 90
87 + 12 = 99
71 + 50 = 121
51 + 4 = 55
96 + 87 = 183
77 + 71 = 148
56 + 13 = 69
81 + 17 = 98
54 + 26 = 80
99 + 31 = 130
32 + 59 = 91
34 + 36 = 70
37 + 27 = 64
88 + 63 = 151
1 + 96 = 97
7 + 49 = 56
99 + 14 = 113
41 + 86 = 127
20 + 14 = 34
8 + 27 = 35
35 + 13 = 48
97 + 88 = 185
39 + 86 = 125
21 + 26 = 47
50 + 44 = 94
5 + 99 = 104
53 + 79 = 132
9 + 88 = 97
60 + 4 = 64
6 + 32 = 38
97 + 17 = 114
59 + 7 = 66
12 + 43 = 55
34 + 59 = 93
16 + 47 = 63
28 + 87 = 115
55 + 83 = 138
2 + 68 = 70
38 + 98 = 136
8 + 14 = 22
60 + 57 = 117
30 + 4 = 34
20 + 45 = 65
63 + 70 = 133
56 + 72 = 128
65 + 65 = 130
94 + 64 = 158
58 + 35 = 93
29 + 51 = 80
6 + 32 = 38
39 + 86 = 125
12 + 2 = 14
23 + 16 = 39
74 + 51 = 125
41 + 91 = 132
77 + 85 = 162
29 + 77 = 106
90 + 0 = 90
3 + 42 = 45
40 + 27 = 67
10 + 19 = 29
88 + 92 = 180
76 + 76 = 152
7 + 56 = 63
41 + 18 = 59
8 + 73 = 81
14 + 7 = 21
29 + 20 = 49
8 + 4 = 12
22 + 37 = 59
78 + 13 = 91
43 + 45 = 88
86 + 21 = 107
53 + 68 = 121
79 + 28 = 107
19 + 36 = 55
84 + 33 = 117
85 + 100 = 185
90 + 97 = 187
65 + 2 = 67
40 + 39 = 79
54 + 22 = 76
82 + 9 = 91
2 + 76 = 78
98 + 85 = 183
56 + 95 = 151
72 + 50 = 122
49 + 35 = 84
60 + 75 = 135
10 + 65 = 75
92 + 46 = 138
32 + 19 = 51
53 + 7 = 60
84 + 27 = 111
38 + 69 = 107
32 + 29 = 61
5 + 95 = 100
91 + 2 = 93
50 + 65 = 115
30 + 86 = 116
28 + 60 = 88
97 + 83 = 180
70 + 21 = 91
80 + 39 = 119
5 + 20 = 25
16 + 88 = 104
87 + 37 = 124
21 + 29 = 50
71 + 44 = 115
10 + 42 = 52
69 + 60 = 129
5 + 80 = 85
63 + 87 = 150
9 + 77 = 86
59 + 32 = 91
1 + 72 = 73
13 + 33 = 46
63 + 16 = 79
3 + 59 = 62
38 + 15 = 53
18 + 61 = 79
7 + 74 = 81
88 + 26 = 114
53 + 28 = 81
94 + 40 = 134
68 + 35 = 103
98 + 63 = 161
48 + 93 = 141
92 + 98 = 190
73 + 43 = 116
13 + 4 = 17
77 + 17 = 94
82 + 19 = 101
31 + 36 = 67
12 + 23 = 35
46 + 66 = 112
53 + 61 = 114
24 + 82 = 106
12 + 50 = 62
68 + 49 = 117
76 + 60 = 136
12 + 71 = 83
6 + 45 = 51
28 + 4 = 32
65 + 22 = 87
