9 / 1 = 9
%8 = 64~32
9 / 3 = 3
3 x 6 = 18
9 x 9 = 81
5 - 0 = 5
1 x 6 = 6
4 + 5 = 9
4 / 4 = 1
8 / 4 = 2
%3 = 3
35 / 5 = 7
4 x 8 = 32
80 / 8 = 10
5 - 2 = 3
10 + 1 = 11
4 - 2 = 2
56 / 8 = 7
%2 = 4
8 + 4 = 12
%8 = 32
7 - 2 = 5
4 + 1 = 5
5 + 8 = 13
%3 = 30
%6 = 18~6~42
42 / 7 = 6
3 + 5 = 8
45 / 9 = 5
%3 = 12~6~21
2 x 3 = 6
%4 = 36
8 x 5 = 40
8 / 4 = 2
5 + 7 = 12
9 / 1 = 9
9 - 8 = 1
10 x 8 = 80
4 - 3 = 1
1 x 9 = 9
10 / 5 = 2
45 / 9 = 5
9 / 1 = 9
15 / 5 = 3
80 / 8 = 10
2 + 7 = 9
20 / 4 = 5
18 / 6 = 3
%9 = 90~45
4 + 1 = 5
42 / 6 = 7
2 + 5 = 7
24 / 6 = 4
2 x 2 = 4
8 - 6 = 2
6 x 9 = 54
5 + 1 = 6
10 x 7 = 70
%3 = 24
6 + 1 = 7
%8 = 40~8
10 - 9 = 1
63 / 9 = 7
1 x 5 = 5
1 + 7 = 8
10 / 2 = 5
%8 = 0~8~8
1 x 5 = 5
4 + 8 = 12
7 - 2 = 5
28 / 7 = 4
3 x 3 = 9
7 - 4 = 3
8 + 10 = 18
6 - 3 = 3
%3 = 15
14 / 2 = 7
12 / 2 = 6
10 - 5 = 5
%3 = 9
4 / 2 = 2
9 x 2 = 18
0 + 2 = 2
%4 = 28~32
%4 = 12
42 / 7 = 6
10 / 2 = 5
40 / 5 = 8
9 - 8 = 1
54 / 6 = 9
8 - 6 = 2
%4 = 28
2 x 10 = 20
20 / 10 = 2
3 + 7 = 10
9 - 5 = 4
8 + 10 = 18
12 / 6 = 2
9 - 5 = 4
5 x 9 = 45
%4 = 32
3 x 5 = 15
8 x 3 = 24
6 + 6 = 12
%10 = 80
10 - 4 = 6
60 / 10 = 6
%4 = 20
9 x 9 = 81
%7 = 70
27 / 3 = 9
%8 = 32
%4 = 8~32
2 / 2 = 1
9 / 1 = 9
1 + 9 = 10
1 x 3 = 3
5 x 4 = 20
%6 = 24
8 + 5 = 13
7 - 4 = 3
0 + 4 = 4
3 + 2 = 5
32 / 4 = 8
8 / 2 = 4
0 + 4 = 4
6 x 3 = 18
6 - 3 = 3
3 + 8 = 11
9 + 4 = 13
45 / 5 = 9
1 + 4 = 5
2 x 7 = 14
1 x 10 = 10
35 / 5 = 7
2 + 3 = 5
10 x 9 = 90
%7 = 28
1 + 8 = 9
6 x 3 = 18
5 + 2 = 7
25 / 5 = 5
9 + 4 = 13
2 x 2 = 4
10 + 10 = 20
%7 = 49
1 + 1 = 2
8 x 5 = 40
2 + 4 = 6
18 / 9 = 2
%10 = 100
%5 = 25
8 - 7 = 1
30 / 6 = 5
36 / 4 = 9
%4 = 16~24
%2 = 2
4 + 9 = 13
12 / 3 = 4
7 - 0 = 7
9 + 5 = 14
20 / 2 = 10
1 + 10 = 11
6 x 3 = 18
9 + 7 = 16
4 + 6 = 10
6 x 4 = 24
15 / 3 = 5
15 / 5 = 3
%4 = 12~24
4 - 1 = 3
4 x 6 = 24
1 x 7 = 7
10 / 2 = 5
5 - 1 = 4
9 x 9 = 81
3 - 2 = 1
5 + 1 = 6
%9 = 9
36 / 4 = 9
7 + 4 = 11
%7 = 42~63
7 x 7 = 49
3 x 3 = 9
7 x 5 = 35
2 + 7 = 9
6 + 0 = 6
1 - 0 = 1
5 - 0 = 5
6 x 6 = 36
9 x 1 = 9
3 + 1 = 4
6 + 3 = 9
%7 = 35
9 + 4 = 13
6 / 1 = 6
2 + 5 = 7
1 / 1 = 1
6 x 1 = 6
42 / 7 = 6
%3 = 15
5 x 3 = 15
7 - 2 = 5
7 x 4 = 28
36 / 4 = 9
%4 = 28
%2 = 2
1 + 6 = 7
2 + 3 = 5
7 - 4 = 3
30 / 10 = 3
8 - 4 = 4
10 / 5 = 2
5 x 8 = 40
8 x 6 = 48
%5 = 0
6 + 6 = 12
6 - 4 = 2
56 / 8 = 7
6 x 5 = 30
7 / 1 = 7
3 + 6 = 9
7 + 6 = 13
%9 = 36
16 / 4 = 4
%5 = 25~25
9 x 6 = 54
20 / 4 = 5
3 x 5 = 15
9 + 3 = 12
%4 = 4
%7 = 42
1 + 6 = 7
8 - 6 = 2
2 / 1 = 2
72 / 9 = 8
%6 = 30~42
6 + 7 = 13
54 / 9 = 6
7 + 3 = 10
7 + 1 = 8
4 / 2 = 2
8 + 9 = 17
30 / 3 = 10
%4 = 20
%9 = 9
%5 = 45
8 - 5 = 3
7 - 2 = 5
21 / 7 = 3
4 x 6 = 24
3 + 6 = 9
6 + 9 = 15
18 / 9 = 2
3 + 9 = 12
6 + 3 = 9
20 / 2 = 10
6 x 4 = 24
1 + 5 = 6
9 x 1 = 9
2 + 1 = 3
2 + 5 = 7
8 - 2 = 6
10 x 6 = 60
%4 = 12
1 x 6 = 6
6 / 6 = 1
7 - 4 = 3
%9 = 72
8 / 2 = 4
9 / 1 = 9
9 - 5 = 4
40 / 4 = 10
6 x 5 = 30
9 / 1 = 9
9 + 8 = 17
%2 = 0~4
2 + 2 = 4
28 / 4 = 7
9 - 0 = 9
2 + 5 = 7
1 x 5 = 5
2 + 5 = 7
8 x 9 = 72
%8 = 48
18 / 9 = 2
8 + 9 = 17
0 + 4 = 4
8 / 8 = 1
3 + 5 = 8
9 - 7 = 2
64 / 8 = 8
4 x 4 = 16
28 / 7 = 4
0 + 3 = 3
5 - 3 = 2
7 x 5 = 35
%8 = 32~56
6 - 2 = 4
4 + 9 = 13
%9 = 54
3 x 2 = 6
%9 = 72~54
7 + 2 = 9
6 x 9 = 54
1 x 6 = 6
0 + 8 = 8
%5 = 15
6 / 2 = 3
7 / 1 = 7
6 - 2 = 4
3 x 2 = 6
%10 = 20
30 / 5 = 6
%6 = 54
2 x 8 = 16
5 x 6 = 30
10 - 4 = 6
49 / 7 = 7
%7 = 14~42~14
%3 = 15~24
10 x 10 = 100
7 x 6 = 42
3 x 3 = 9
%9 = 9
3 x 1 = 3
1 + 3 = 4
1 - 0 = 1
1 x 4 = 4
4 + 10 = 14
2 + 8 = 10
%9 = 54~0
2 + 3 = 5
8 x 7 = 56
18 / 9 = 2
1 x 1 = 1
7 - 0 = 7
%8 = 8
9 - 3 = 6
%8 = 0~72~8
9 x 1 = 9
81 / 9 = 9
7 + 6 = 13
16 / 4 = 4
10 x 8 = 80
4 / 4 = 1
7 x 10 = 70
18 / 2 = 9
4 x 5 = 20
25 / 5 = 5
%9 = 81~27~54
%2 = 8
%3 = 27
3 - 2 = 1
9 / 1 = 9
15 / 3 = 5
30 / 3 = 10
63 / 9 = 7
3 + 4 = 7
7 x 7 = 49
24 / 4 = 6
2 + 5 = 7
%7 = 7
7 + 2 = 9
%6 = 30
24 / 8 = 3
20 / 4 = 5
%4 = 20
9 x 5 = 45
%9 = 9
9 - 1 = 8
6 + 5 = 11
1 + 5 = 6
9 + 10 = 19
8 - 2 = 6
%9 = 81~54
7 - 0 = 7
%3 = 18
%4 = 12~4
1 + 7 = 8
32 / 4 = 8
6 x 7 = 42
3 x 3 = 9
18 / 6 = 3
8 / 4 = 2
18 / 2 = 9
2 + 7 = 9
%5 = 10
9 - 6 = 3
2 / 1 = 2
7 + 5 = 12
1 + 6 = 7
%6 = 6~12
%8 = 56~32~64
10 - 2 = 8
%8 = 32~16
%2 = 2
%5 = 35
8 x 4 = 32
2 x 9 = 18
27 / 9 = 3
9 - 6 = 3
28 / 4 = 7
7 x 5 = 35
%5 = 10
%3 = 15
2 + 6 = 8
6 + 10 = 16
3 / 1 = 3
5 x 4 = 20
8 / 1 = 8
12 / 6 = 2
9 - 5 = 4
12 / 3 = 4
%5 = 45~35~35
7 + 2 = 9
8 x 6 = 48
%9 = 18
5 / 5 = 1
%7 = 7
5 + 2 = 7
10 - 2 = 8
35 / 7 = 5
%7 = 21
5 + 5 = 10
9 + 6 = 15
1 x 7 = 7
7 - 0 = 7
5 x 7 = 35
%5 = 35~20
1 + 4 = 5
10 x 3 = 30
8 x 9 = 72
10 / 10 = 1
16 / 4 = 4
7 x 7 = 49
6 + 3 = 9
%4 = 36~32
1 x 4 = 4
90 / 10 = 9
%3 = 15
7 - 6 = 1
2 + 2 = 4
2 + 4 = 6
40 / 5 = 8
%7 = 42~35
21 / 7 = 3
0 + 7 = 7
1 x 6 = 6
60 / 6 = 10
8 + 1 = 9
3 + 1 = 4
4 / 1 = 4
7 - 5 = 2
10 / 5 = 2
1 + 8 = 9
1 + 5 = 6
2 + 0 = 2
5 / 1 = 5
%4 = 16~32
72 / 9 = 8
1 + 6 = 7
7 x 4 = 28
8 - 6 = 2
2 + 8 = 10
8 x 4 = 32
24 / 4 = 6
9 x 6 = 54
8 + 5 = 13
%3 = 18
%10 = 10
1 x 6 = 6
6 + 2 = 8
3 x 9 = 27
4 + 5 = 9
%3 = 9
%9 = 72
3 / 1 = 3
48 / 8 = 6
8 + 10 = 18
3 + 7 = 10
9 - 8 = 1
10 x 2 = 20
8 + 8 = 16
9 x 2 = 18
9 x 5 = 45
%8 = 48
8 x 8 = 64
4 + 8 = 12
3 x 3 = 9
%6 = 12
8 - 6 = 2
7 - 4 = 3
9 x 7 = 63
7 x 4 = 28
4 / 1 = 4
10 - 5 = 5
9 x 5 = 45
%2 = 8
6 - 1 = 5
12 / 6 = 2
2 + 3 = 5
3 + 8 = 11
7 - 5 = 2
72 / 8 = 9
%4 = 36
4 / 1 = 4
10 x 9 = 90
9 + 3 = 12
%5 = 45~45
6 - 5 = 1
%9 = 81~45~90
%4 = 36
7 + 5 = 12
8 - 3 = 5
5 x 3 = 15
2 x 6 = 12
10 x 1 = 10
1 x 2 = 2
1 x 8 = 8
90 / 10 = 9
4 + 4 = 8
%2 = 4
%3 = 15
%8 = 16
4 x 6 = 24
35 / 5 = 7
2 x 2 = 4
20 / 10 = 2
3 / 3 = 1
8 + 8 = 16
%5 = 30
6 + 3 = 9
5 x 9 = 45
2 + 8 = 10
8 - 1 = 7
49 / 7 = 7
3 + 8 = 11
3 x 8 = 24
12 / 3 = 4
%7 = 14
27 / 9 = 3
10 - 6 = 4
%5 = 5
7 - 5 = 2
5 x 8 = 40
10 / 10 = 1
24 / 6 = 4
%4 = 20
6 - 2 = 4
%7 = 35~56~7
5 / 1 = 5
56 / 8 = 7
5 x 10 = 50
7 + 2 = 9
9 + 10 = 19
5 x 5 = 25
%10 = 10
6 - 2 = 4
%4 = 4
%9 = 81
45 / 5 = 9
4 x 1 = 4
7 x 2 = 14
2 x 4 = 8
7 + 9 = 16
%4 = 16
54 / 6 = 9
7 + 2 = 9
9 + 2 = 11
%9 = 0
36 / 6 = 6
8 + 7 = 15
%7 = 49
3 / 3 = 1
%3 = 27~12~21
72 / 8 = 9
3 x 2 = 6
%5 = 20
40 / 8 = 5
%6 = 0
5 + 6 = 11
12 / 2 = 6
40 / 5 = 8
1 + 3 = 4
24 / 3 = 8
1 x 1 = 1
9 x 7 = 63
6 + 3 = 9
60 / 6 = 10
4 + 2 = 6
3 - 1 = 2
9 - 8 = 1
5 - 2 = 3
9 - 2 = 7
6 x 8 = 48
56 / 7 = 8
7 x 3 = 21
2 x 3 = 6
9 x 8 = 72
6 - 3 = 3
9 + 4 = 13
%3 = 27
24 / 8 = 3
3 x 6 = 18
8 - 7 = 1
8 x 1 = 8
32 / 8 = 4
9 x 7 = 63
5 + 8 = 13
%6 = 6
4 + 6 = 10
9 - 6 = 3
1 + 3 = 4
15 / 5 = 3
%8 = 64
14 / 2 = 7
6 x 6 = 36
6 x 1 = 6
2 + 5 = 7
7 - 2 = 5
6 + 3 = 9
%10 = 40
%3 = 0~9
2 + 9 = 11
5 / 1 = 5
%3 = 6
4 + 1 = 5
%3 = 9
6 x 7 = 42
%6 = 48~42~36
7 + 7 = 14
81 / 9 = 9
%6 = 12
5 + 9 = 14
2 + 0 = 2
%9 = 9
7 x 3 = 21
9 + 2 = 11
%6 = 54~24
32 / 4 = 8
5 + 4 = 9
15 / 5 = 3
%3 = 15
1 x 1 = 1
6 - 3 = 3
%7 = 42~21
1 x 6 = 6
%4 = 4
20 / 4 = 5
%5 = 20
3 + 3 = 6
18 / 3 = 6
5 + 1 = 6
4 + 5 = 9
8 / 2 = 4
%4 = 28
4 x 7 = 28
8 - 5 = 3
4 x 5 = 20
9 x 4 = 36
3 + 9 = 12
2 + 8 = 10
6 x 2 = 12
9 - 3 = 6
7 x 4 = 28
%3 = 27~15~12
20 / 2 = 10
6 x 9 = 54
6 + 7 = 13
4 + 10 = 14
30 / 6 = 5
9 - 2 = 7
1 - 0 = 1
4 / 4 = 1
0 + 2 = 2
60 / 6 = 10
%3 = 12
%3 = 27~9~15
2 x 8 = 16
4 x 2 = 8
2 + 2 = 4
8 / 4 = 2
4 / 2 = 2
2 + 6 = 8
%9 = 81
6 + 5 = 11
6 - 1 = 5
9 + 7 = 16
2 + 2 = 4
8 / 8 = 1
10 x 9 = 90
2 + 7 = 9
9 - 3 = 6
32 / 8 = 4
%9 = 27
%8 = 64
6 - 5 = 1
%8 = 40
%4 = 8~36
1 + 8 = 9
9 + 6 = 15
8 / 4 = 2
4 + 2 = 6
40 / 4 = 10
4 + 6 = 10
4 + 2 = 6
9 x 7 = 63
2 x 9 = 18
%4 = 4
5 x 9 = 45
4 + 4 = 8
2 x 6 = 12
%6 = 18
%3 = 21~27~12
20 / 2 = 10
20 / 4 = 5
%7 = 0
4 + 7 = 11
%9 = 27
5 + 10 = 15
2 - 1 = 1
4 / 4 = 1
%6 = 30~18
2 x 7 = 14
9 - 5 = 4
6 x 7 = 42
5 - 1 = 4
3 x 6 = 18
5 + 8 = 13
3 + 7 = 10
1 + 5 = 6
6 / 1 = 6
8 + 0 = 8
54 / 9 = 6
9 x 9 = 81
7 x 9 = 63
6 x 8 = 48
10 + 2 = 12
%8 = 56~56~64
6 - 2 = 4
4 x 3 = 12
45 / 9 = 5
6 + 5 = 11
6 / 6 = 1
21 / 7 = 3
2 + 4 = 6
10 + 6 = 16
3 x 7 = 21
24 / 6 = 4
%9 = 63
70 / 10 = 7
%10 = 30~70~70
5 + 8 = 13
30 / 5 = 6
9 x 3 = 27
2 x 3 = 6
9 x 2 = 18
%4 = 24
%4 = 36
72 / 8 = 9
9 - 5 = 4
%9 = 63
3 - 2 = 1
4 x 1 = 4
8 / 8 = 1
6 x 6 = 36
28 / 7 = 4
%5 = 15
8 - 1 = 7
4 x 9 = 36
10 + 2 = 12
6 + 4 = 10
%3 = 15
%7 = 42~35
5 + 5 = 10
9 + 4 = 13
3 - 1 = 2
3 x 8 = 24
2 x 4 = 8
3 + 1 = 4
2 x 9 = 18
72 / 8 = 9
9 + 4 = 13
7 + 6 = 13
%4 = 36
%4 = 12~4~36
15 / 5 = 3
7 x 10 = 70
8 - 4 = 4
63 / 7 = 9
1 x 9 = 9
6 + 1 = 7
2 - 1 = 1
